,Delta Temperature[K],Rotational speed [rpm],Torque [Nm],Tool wear [min],label
3070,11.100000000000023,1541,38.5,98,0
3071,10.0,1615,32.0,183,0
3072,11.199999999999989,1536,40.4,217,0
3073,9.899999999999977,1358,48.1,198,0
3074,9.599999999999966,1289,48.3,42,0
3075,9.800000000000011,1552,37.4,37,0
3076,8.600000000000023,1638,32.0,198,0
3077,10.099999999999966,1539,43.4,69,0
3078,9.0,1636,28.7,106,0
3079,11.599999999999966,1503,42.6,208,0
3080,10.299999999999955,1335,40.2,109,0
3081,10.600000000000023,1359,61.1,67,0
3082,10.699999999999989,1617,31.7,39,0
3083,11.199999999999989,1445,44.8,83,0
3084,11.200000000000045,1741,28.8,60,0
3085,10.699999999999989,1489,40.7,141,0
3086,11.400000000000034,1359,48.7,220,0
3087,10.400000000000034,1268,53.3,146,0
3088,9.599999999999966,1429,43.0,96,0
3089,8.700000000000045,1573,36.6,15,0
3090,9.0,1453,48.0,124,0
3091,9.0,1466,48.1,189,0
3092,10.5,1464,46.2,92,0
3093,7.800000000000011,1688,31.6,66,0
3094,9.900000000000034,1399,51.3,144,0
3095,11.100000000000023,1326,57.2,100,0
3096,8.700000000000045,1475,47.8,179,0
3097,10.5,1432,48.1,202,0
3098,11.400000000000034,1353,49.4,188,0
3099,11.199999999999989,1654,29.1,195,0
3100,9.900000000000034,1574,34.3,4,0
3101,11.0,1502,43.9,84,0
3102,11.0,1535,39.2,133,0
3103,11.100000000000023,1348,58.2,163,0
3104,11.100000000000023,1724,26.4,100,0
3105,10.099999999999966,1293,49.7,37,0
3106,11.399999999999977,1530,40.2,65,0
3107,10.899999999999977,1552,40.9,90,0
3108,9.899999999999977,1924,22.4,36,0
3109,10.900000000000034,1800,24.8,78,0
3110,9.599999999999966,1751,27.0,173,0
3111,8.899999999999977,1378,53.1,212,1
3112,11.099999999999966,1925,22.1,7,0
3113,9.0,1574,31.4,27,0
3114,11.300000000000011,1595,38.8,154,0
3115,9.099999999999966,1909,23.2,25,0
3116,9.5,1498,44.6,101,0
3117,10.0,1628,30.3,27,0
3118,8.699999999999989,1316,59.3,137,0
3119,9.200000000000045,1746,26.8,107,0
3120,9.199999999999989,1427,50.1,21,0
3121,9.100000000000023,1400,54.0,196,0
3122,9.5,1642,34.5,53,0
3123,9.599999999999966,1489,47.8,21,0
3124,9.300000000000011,1612,35.4,205,0
3125,9.699999999999989,1746,28.1,167,0
3126,11.399999999999977,1484,44.3,173,0
3127,9.300000000000011,1525,33.2,0,0
3128,10.399999999999977,1484,36.2,188,0
3129,8.900000000000034,1427,47.7,92,0
3130,9.299999999999955,1568,39.7,42,0
3131,10.100000000000023,1522,36.9,53,0
3132,8.399999999999977,1336,58.2,110,1
3133,11.100000000000023,1478,41.9,207,0
3134,10.0,1444,43.8,176,0
3135,9.5,1434,39.5,18,0
3136,11.100000000000023,1552,44.9,77,0
3137,11.300000000000011,1685,31.0,193,0
3138,8.899999999999977,1352,55.5,59,0
3139,9.800000000000011,1375,57.2,20,0
3140,10.699999999999989,1270,67.5,208,1
3141,10.800000000000011,1683,32.3,197,0
3142,11.299999999999955,1430,40.9,93,0
3143,11.899999999999977,1700,31.3,200,0
3144,10.599999999999966,1579,36.4,0,0
3145,9.599999999999966,1559,39.1,110,0
3146,11.199999999999989,1377,62.5,92,1
3147,8.699999999999989,1447,46.6,198,0
3148,10.100000000000023,2113,18.5,95,0
3149,11.299999999999955,1229,65.2,209,1
3150,11.200000000000045,1276,53.6,103,0
3151,9.400000000000034,1420,47.8,171,0
3152,10.399999999999977,1500,40.3,207,0
3153,11.300000000000011,1636,29.7,32,0
3154,9.700000000000045,1952,22.7,131,0
3155,8.0,1363,46.7,29,1
3156,10.399999999999977,1492,50.9,111,0
3157,11.5,1293,52.3,49,0
3158,8.600000000000023,1423,46.2,186,0
3159,9.600000000000023,1698,27.3,14,0
3160,9.800000000000011,1352,49.4,102,0
3161,11.5,1590,38.5,148,0
3162,10.300000000000011,1477,42.4,158,0
3163,11.0,1473,31.5,69,0
3164,10.900000000000034,1340,61.3,207,1
3165,10.899999999999977,1753,29.0,8,0
3166,8.899999999999977,1919,20.2,131,0
3167,9.399999999999977,1499,35.7,46,0
3168,9.399999999999977,1498,38.5,37,0
3169,9.299999999999955,1404,61.5,127,1
3170,11.399999999999977,1706,29.2,148,0
3171,11.199999999999989,1535,42.3,92,0
3172,8.900000000000034,1611,41.5,11,0
3173,9.199999999999989,1468,52.7,178,0
3174,9.300000000000011,1412,49.2,85,0
3175,10.800000000000011,1694,31.3,121,0
3176,9.599999999999966,1622,34.1,3,0
3177,11.100000000000023,1616,34.2,114,0
3178,11.5,1831,25.4,81,0
3179,10.199999999999989,1521,35.8,13,0
3180,8.900000000000034,1525,39.6,202,0
3181,9.199999999999989,1336,65.6,0,1
3182,9.0,1831,26.9,121,0
3183,9.100000000000023,1242,60.9,117,0
3184,9.800000000000011,1572,35.6,202,0
3185,10.399999999999977,1376,48.1,172,0
3186,8.400000000000034,1693,28.3,175,0
3187,8.600000000000023,1555,40.6,205,0
3188,7.699999999999989,1414,36.3,209,0
3189,8.300000000000011,1391,50.6,195,0
3190,9.300000000000011,1519,36.7,117,0
3191,11.199999999999989,1552,34.0,205,0
3192,9.700000000000045,1614,33.5,191,0
3193,8.800000000000011,1455,44.1,188,0
3194,9.5,1494,35.3,54,0
3195,10.599999999999966,1622,38.3,134,0
3196,10.300000000000011,1378,54.4,165,0
3197,9.100000000000023,1672,29.9,13,0
3198,9.0,1381,49.4,207,0
3199,9.600000000000023,1492,40.8,150,0
3200,10.0,1479,39.2,58,0
3201,9.600000000000023,1281,50.8,122,0
3202,8.199999999999989,1493,40.3,185,0
3203,9.800000000000011,1416,42.2,225,0
3204,9.100000000000023,1502,34.4,157,0
3205,9.0,1419,55.7,125,0
3206,10.900000000000034,1336,53.7,61,0
3207,10.899999999999977,1566,38.1,89,0
3208,10.899999999999977,1486,42.4,16,0
3209,9.699999999999989,1529,42.4,107,0
3210,10.200000000000045,1527,40.9,96,0
3211,9.5,1413,44.5,152,0
3212,9.900000000000034,1485,47.1,209,0
3213,9.099999999999966,1519,39.3,155,0
3214,10.899999999999977,1452,38.2,44,0
3215,9.900000000000034,1468,45.6,2,0
3216,11.0,1572,37.5,126,0
3217,9.200000000000045,1563,34.0,6,0
3218,10.5,1606,33.5,135,0
3219,9.0,1533,38.0,26,0
3220,10.0,1325,62.0,47,0
3221,11.400000000000034,1473,46.2,167,0
3222,8.800000000000011,1522,43.8,70,0
3223,9.300000000000011,1378,50.4,220,1
3224,11.199999999999989,1575,37.8,42,0
3225,8.800000000000011,1458,44.3,175,0
3226,11.299999999999955,1657,31.0,129,0
3227,9.099999999999966,1312,65.3,192,1
3228,10.899999999999977,1411,44.7,94,0
3229,10.800000000000011,1472,37.3,187,0
3230,10.900000000000034,1662,31.3,0,0
3231,9.100000000000023,1381,50.7,206,0
3232,8.599999999999966,1474,40.7,104,0
3233,9.199999999999989,1420,45.8,192,0
3234,11.200000000000045,1469,42.6,80,0
3235,9.800000000000011,1382,61.0,140,0
3236,9.800000000000011,1379,43.3,111,0
3237,10.5,2270,14.6,149,1
3238,9.800000000000011,1411,47.2,168,0
3239,11.099999999999966,1527,42.2,199,0
3240,11.099999999999966,1463,39.1,66,0
3241,11.0,1488,46.3,198,0
3242,10.899999999999977,1439,45.8,81,0
3243,9.600000000000023,1439,41.6,62,0
3244,9.0,1478,36.6,218,0
3245,9.599999999999966,1450,39.4,62,0
3246,11.300000000000011,1454,42.8,88,0
3247,11.0,1483,44.8,92,0
3248,8.800000000000011,1352,44.0,126,0
3249,11.0,1540,35.8,5,0
3250,8.799999999999955,1718,31.2,154,0
3251,11.0,1341,51.9,51,0
3252,11.400000000000034,1917,24.1,54,0
3253,10.900000000000034,1364,44.9,106,0
3254,8.899999999999977,1471,49.6,29,0
3255,9.300000000000011,1647,31.6,6,0
3256,11.300000000000011,1507,40.2,156,0
3257,9.5,1701,26.2,46,0
3258,11.300000000000011,1472,36.1,97,0
3259,11.5,1560,35.4,178,0
3260,9.199999999999989,1674,30.0,12,0
3261,9.799999999999955,1479,35.6,150,0
3262,9.699999999999989,1559,40.1,220,0
3263,9.199999999999989,1775,26.6,149,0
3264,11.300000000000011,2099,20.0,98,0
3265,9.900000000000034,1532,42.5,154,0
3266,10.0,1564,36.2,31,0
3267,9.5,1792,27.9,217,0
3268,10.699999999999989,1416,44.2,46,0
3269,11.100000000000023,1794,27.2,114,0
3270,11.399999999999977,1735,26.4,41,0
3271,8.800000000000011,1377,43.1,183,0
3272,8.699999999999989,2157,17.8,17,0
3273,9.5,1445,42.0,181,0
3274,11.300000000000011,1533,41.5,223,0
3275,9.300000000000011,1566,37.6,54,0
3276,11.100000000000023,1486,47.3,19,0
3277,9.5,1457,46.8,182,0
3278,8.199999999999989,1607,36.6,43,0
3279,8.800000000000011,1948,19.7,66,0
3280,11.399999999999977,1670,29.4,134,0
3281,11.099999999999966,1352,52.8,41,0
3282,9.300000000000011,1436,48.8,135,0
3283,11.0,1461,46.3,121,0
3284,11.199999999999989,1663,33.6,38,0
3285,10.699999999999989,1479,58.5,176,1
3286,9.0,1575,34.5,92,0
3287,8.899999999999977,1513,38.0,17,0
3288,11.199999999999989,1404,47.1,64,0
3289,9.600000000000023,1458,40.0,207,0
3290,10.899999999999977,1523,40.7,85,0
3291,9.699999999999989,1507,37.5,134,0
3292,10.800000000000011,1575,34.4,149,0
3293,8.199999999999989,1436,43.5,47,0
3294,9.0,2103,19.7,12,0
3295,11.599999999999966,1825,23.8,127,0
3296,11.400000000000034,1558,37.6,44,0
3297,9.800000000000011,1707,28.1,103,0
3298,9.5,1485,42.0,13,0
3299,11.399999999999977,1533,35.9,137,0
3300,9.800000000000011,1573,31.2,2,0
3301,10.199999999999989,1512,34.9,181,0
3302,9.300000000000011,1448,52.1,71,0
3303,11.099999999999966,1535,33.3,92,0
3304,10.5,1391,50.4,13,0
3305,9.199999999999989,2116,16.7,45,0
3306,10.899999999999977,1911,21.5,164,0
3307,11.300000000000011,1445,40.0,129,0
3308,10.899999999999977,1787,27.6,47,0
3309,10.899999999999977,1556,45.3,58,0
3310,8.5,1502,48.9,160,0
3311,7.899999999999977,1442,45.3,233,1
3312,10.199999999999989,1675,29.7,64,0
3313,10.799999999999955,1439,47.1,149,0
3314,8.900000000000034,1691,27.7,105,0
3315,9.5,2329,14.6,95,0
3316,10.699999999999989,1420,46.5,73,0
3317,10.0,1436,41.8,156,0
3318,11.0,1551,36.6,15,0
3319,10.199999999999989,1575,33.9,128,0
3320,9.399999999999977,1665,30.9,177,0
3321,8.800000000000011,1692,30.3,64,0
3322,7.7000000000000455,1385,45.8,217,0
3323,9.700000000000045,2421,14.2,57,0
3324,9.099999999999966,1590,43.4,52,0
3325,11.400000000000034,1707,30.0,165,0
3326,9.100000000000023,1627,31.7,40,0
3327,11.899999999999977,1318,58.2,146,0
3328,8.199999999999989,1524,46.6,104,0
3329,9.5,1499,35.0,215,0
3330,11.0,1672,33.2,144,0
3331,9.300000000000011,1533,38.5,134,0
3332,9.5,1471,44.9,14,0
3333,10.399999999999977,1392,44.8,111,0
3334,11.0,1501,38.2,2,0
3335,9.199999999999989,1735,28.9,192,0
3336,10.5,1664,28.3,196,0
3337,8.5,1489,49.4,64,0
3338,9.5,1183,61.4,170,0
3339,11.100000000000023,1664,28.4,168,0
3340,11.300000000000011,1483,45.4,192,0
3341,9.899999999999977,1813,28.5,197,0
3342,10.799999999999955,1465,41.1,30,0
3343,8.900000000000034,1388,51.1,160,0
3344,10.699999999999989,1519,36.9,41,0
3345,9.699999999999989,1454,54.8,253,1
3346,8.199999999999989,1561,33.3,153,0
3347,8.800000000000011,1461,49.9,0,0
3348,9.699999999999989,1484,41.0,213,0
3349,10.800000000000011,1316,61.2,200,1
3350,11.099999999999966,1668,27.1,136,0
3351,11.899999999999977,1831,26.6,105,0
3352,9.0,1450,44.1,56,0
3353,8.899999999999977,1414,49.3,106,0
3354,10.399999999999977,1472,42.0,15,0
3355,11.0,1635,32.4,213,0
3356,11.099999999999966,1497,43.6,198,0
3357,8.799999999999955,1477,41.4,184,0
3358,10.799999999999955,1407,45.1,176,0
3359,11.600000000000023,1577,33.2,100,0
3360,10.0,2633,12.2,17,1
3361,10.599999999999966,1512,35.1,138,0
3362,9.600000000000023,1314,52.5,193,0
3363,11.299999999999955,1422,49.3,69,0
3364,10.099999999999966,1514,38.7,66,0
3365,11.800000000000011,1420,45.6,193,0
3366,10.399999999999977,2237,17.0,95,0
3367,11.099999999999966,1448,48.8,31,0
3368,9.300000000000011,1657,28.7,108,0
3369,8.099999999999966,1452,52.9,11,0
3370,11.200000000000045,1815,23.5,49,0
3371,10.899999999999977,1441,44.5,4,0
3372,9.5,1444,42.0,3,0
3373,9.900000000000034,1503,34.7,6,0
3374,11.199999999999989,1570,35.3,138,0
3375,9.5,1412,44.5,204,0
3376,8.5,1501,36.1,156,0
3377,8.800000000000011,1394,48.8,192,0
3378,9.100000000000023,1289,54.9,128,0
3379,11.400000000000034,1401,45.3,67,0
3380,11.5,1636,29.4,23,0
3381,8.800000000000011,1404,52.0,57,0
3382,9.100000000000023,1375,47.0,98,0
3383,11.099999999999966,1843,25.2,116,0
3384,9.199999999999989,1402,47.7,24,0
3385,9.900000000000034,1382,43.5,37,0
3386,8.199999999999989,1800,23.7,61,0
3387,9.599999999999966,1401,47.3,10,0
3388,10.800000000000011,1606,30.9,156,0
3389,9.900000000000034,1519,34.9,73,0
3390,10.800000000000011,1410,47.6,76,0
3391,9.0,1454,51.7,2,0
3392,11.300000000000011,1562,42.5,179,0
3393,10.0,1524,37.0,49,0
3394,9.5,1804,25.0,43,0
3395,7.699999999999989,1542,35.7,38,0
3396,11.399999999999977,1535,37.7,12,0
3397,11.199999999999989,1443,53.3,151,0
3398,11.099999999999966,1386,48.1,119,0
3399,8.900000000000034,1287,54.8,54,0
3400,9.400000000000034,1360,50.8,94,0
3401,10.800000000000011,1421,50.3,124,0
3402,11.600000000000023,1611,30.2,211,0
3403,11.199999999999989,1625,31.8,89,0
3404,11.299999999999955,1463,38.2,41,0
3405,9.599999999999966,1867,23.4,225,1
3406,10.899999999999977,1456,45.5,75,0
3407,9.400000000000034,1267,68.2,76,1
3408,9.300000000000011,1740,31.1,113,0
3409,10.800000000000011,1512,38.1,170,0
3410,9.199999999999989,1418,49.5,17,0
3411,8.0,1502,39.5,38,0
3412,9.599999999999966,1434,51.9,173,0
3413,9.600000000000023,1481,41.9,106,0
3414,8.900000000000034,1568,35.2,82,0
3415,10.599999999999966,1627,36.6,17,0
3416,9.5,1418,45.4,59,0
3417,9.600000000000023,1618,28.7,53,0
3418,11.300000000000011,1481,48.0,117,0
3419,9.400000000000034,1811,24.0,84,0
3420,9.399999999999977,1381,52.4,140,0
3421,10.199999999999989,1662,28.3,15,0
3422,10.599999999999966,1492,40.6,20,0
3423,10.300000000000011,1518,35.0,90,0
3424,10.100000000000023,1402,51.0,141,0
3425,9.399999999999977,1606,35.2,195,0
3426,9.100000000000023,1495,52.5,201,0
3427,9.899999999999977,1918,21.7,28,0
3428,11.5,1554,36.1,70,0
3429,9.800000000000011,1551,34.5,153,0
3430,11.200000000000045,1488,37.3,30,0
3431,9.5,1411,44.2,177,0
3432,11.5,1739,26.3,30,0
3433,9.699999999999989,1537,37.5,6,0
3434,8.5,1688,28.8,31,0
3435,9.199999999999989,1789,23.5,215,0
3436,11.5,1603,30.5,176,0
3437,8.900000000000034,1666,34.9,37,0
3438,8.299999999999955,1831,23.3,161,0
3439,11.100000000000023,1418,46.6,197,0
3440,8.899999999999977,1572,32.0,173,0
3441,7.7000000000000455,1709,31.8,100,0
3442,10.899999999999977,1547,44.8,36,0
3443,9.700000000000045,1394,46.4,82,0
3444,10.600000000000023,1436,51.9,153,0
3445,11.100000000000023,1530,35.5,0,0
3446,11.0,1712,26.8,136,0
3447,9.800000000000011,1544,35.2,159,0
3448,11.700000000000045,1720,25.3,197,0
3449,9.199999999999989,1559,33.7,30,0
3450,7.699999999999989,1716,29.9,156,0
3451,7.899999999999977,1511,37.2,197,0
3452,11.100000000000023,1551,44.8,18,0
3453,9.600000000000023,1618,36.2,53,0
3454,8.100000000000023,1372,54.3,117,1
3455,8.899999999999977,1459,48.2,17,0
3456,9.399999999999977,1530,34.5,110,0
3457,10.800000000000011,1831,23.4,133,0
3458,8.899999999999977,1492,34.0,144,0
3459,9.899999999999977,1822,21.6,168,0
3460,9.5,1879,22.4,79,0
3461,9.800000000000011,1480,42.2,58,0
3462,9.700000000000045,1522,46.4,2,0
3463,11.0,1564,35.0,105,0
3464,11.300000000000011,1532,37.7,166,0
3465,11.0,1335,48.0,131,0
3466,10.300000000000011,1498,49.5,3,0
3467,9.0,1821,26.2,171,0
3468,9.0,1691,33.4,62,0
3469,8.900000000000034,1610,29.1,166,0
3470,9.699999999999989,1560,40.8,182,0
3471,11.200000000000045,1366,62.7,161,0
3472,10.0,2158,16.8,32,0
3473,11.300000000000011,1300,64.2,165,0
3474,8.400000000000034,1487,48.0,36,0
3475,9.5,1681,31.0,84,0
3476,11.5,1503,38.9,157,0
3477,9.600000000000023,1466,46.4,112,0
3478,9.199999999999989,1543,33.1,39,0
3479,9.0,1464,44.9,37,0
3480,8.800000000000011,2143,17.3,227,0
3481,11.0,1509,39.7,166,0
3482,11.100000000000023,1505,41.3,85,0
3483,11.199999999999989,1637,34.6,207,0
3484,10.799999999999955,1316,51.4,52,0
3485,9.600000000000023,1565,35.9,81,0
3486,11.100000000000023,1569,31.2,63,0
3487,9.0,1532,39.8,92,0
3488,10.0,1615,37.7,153,0
3489,9.399999999999977,1987,20.1,21,0
3490,11.399999999999977,1606,31.1,134,0
3491,11.600000000000023,1761,30.4,180,0
3492,10.899999999999977,1417,41.2,155,0
3493,9.600000000000023,1444,43.2,27,0
3494,9.5,1450,46.9,59,0
3495,11.100000000000023,1421,53.6,122,0
3496,8.300000000000011,1694,29.8,150,0
3497,9.399999999999977,1510,38.7,141,0
3498,11.099999999999966,1408,51.5,4,0
3499,9.599999999999966,1376,49.1,0,0
3500,11.100000000000023,1515,42.9,170,0
3501,8.900000000000034,1624,34.5,216,0
3502,10.799999999999955,1459,50.3,115,0
3503,11.699999999999989,1434,50.7,121,0
3504,9.800000000000011,1520,42.3,149,0
3505,9.700000000000045,1623,31.0,180,0
3506,10.800000000000011,1459,45.2,34,0
3507,9.899999999999977,1413,46.6,30,0
3508,8.699999999999989,1702,31.2,144,0
3509,11.800000000000011,1509,37.6,85,0
3510,9.5,1542,40.1,142,0
3511,10.800000000000011,1484,37.0,28,0
3512,8.899999999999977,1409,53.1,126,0
3513,9.400000000000034,1424,43.7,151,0
3514,9.900000000000034,1716,28.2,117,0
3515,9.5,1764,29.9,162,0
3516,11.900000000000034,1759,24.8,81,0
3517,10.800000000000011,1751,26.6,111,0
3518,9.5,1630,32.3,194,0
3519,9.599999999999966,1367,43.4,111,0
3520,9.699999999999989,1425,40.6,123,0
3521,9.5,1467,41.2,20,0
3522,9.600000000000023,1467,44.7,136,0
3523,9.399999999999977,1414,47.0,11,0
3524,9.900000000000034,1505,37.3,100,0
3525,8.800000000000011,1699,30.3,178,0
3526,10.599999999999966,1683,29.1,161,0
3527,10.700000000000045,1532,38.6,104,0
3528,9.0,1350,61.1,88,0
3529,11.400000000000034,1498,44.0,155,0
3530,11.099999999999966,1339,52.1,36,0
3531,8.5,1610,34.8,71,0
3532,10.300000000000011,1305,58.7,26,0
3533,10.0,1433,39.2,87,0
3534,10.899999999999977,1400,45.1,29,0
3535,11.300000000000011,1596,34.8,87,0
3536,10.800000000000011,1404,47.0,15,0
3537,9.699999999999989,1441,43.2,132,0
3538,10.599999999999966,1852,22.2,53,0
3539,9.199999999999989,1615,37.8,127,0
3540,10.800000000000011,1419,48.6,142,0
3541,10.300000000000011,1472,40.0,93,0
3542,7.900000000000034,1900,24.4,113,0
3543,11.300000000000011,1824,24.0,179,0
3544,9.399999999999977,1486,41.2,127,0
3545,10.5,1782,26.9,116,0
3546,11.899999999999977,1803,24.7,98,0
3547,11.400000000000034,1443,50.9,85,0
3548,9.899999999999977,1483,40.8,28,0
3549,10.699999999999989,1278,54.0,18,0
3550,8.800000000000011,1388,50.5,176,0
3551,9.900000000000034,1365,46.9,73,0
3552,9.200000000000045,1542,41.8,166,0
3553,10.399999999999977,1592,32.9,82,0
3554,11.599999999999966,1507,41.6,112,0
3555,10.699999999999989,1326,54.4,75,0
3556,8.799999999999955,1442,43.2,96,0
3557,9.599999999999966,1583,40.7,2,0
3558,8.899999999999977,1495,46.6,0,0
3559,8.900000000000034,1439,43.0,61,0
3560,9.600000000000023,2055,16.8,105,0
3561,11.0,1829,24.9,17,0
3562,11.400000000000034,1490,43.1,159,0
3563,9.700000000000045,1462,37.1,41,0
3564,11.399999999999977,1374,48.9,222,0
3565,10.5,2186,17.8,31,0
3566,11.800000000000011,1640,33.8,9,0
3567,9.800000000000011,1479,43.3,201,0
3568,9.400000000000034,1314,63.1,146,0
3569,9.899999999999977,1470,37.7,98,0
3570,9.800000000000011,1598,31.0,139,0
3571,9.300000000000011,1298,58.1,168,0
3572,9.699999999999989,1462,38.8,124,0
3573,11.100000000000023,1495,37.8,211,0
3574,9.199999999999989,1460,49.8,2,0
3575,9.300000000000011,1539,37.7,156,0
3576,9.799999999999955,1467,47.2,218,0
3577,7.7999999999999545,1638,36.2,84,0
3578,11.300000000000011,1331,55.3,167,0
3579,9.699999999999989,1447,50.4,140,0
3580,10.5,1462,41.4,75,0
3581,8.0,1753,28.9,176,0
3582,12.0,1440,51.1,191,0
3583,10.699999999999989,1494,42.6,96,0
3584,9.0,1426,53.6,66,0
3585,10.100000000000023,1593,36.1,36,0
3586,9.0,1651,28.0,6,0
3587,11.699999999999989,1556,39.5,168,0
3588,9.5,1626,30.5,87,0
3589,8.0,1854,22.6,19,0
3590,9.699999999999989,1377,52.1,181,0
3591,10.799999999999955,1367,41.9,113,0
3592,8.600000000000023,1326,55.7,114,0
3593,9.600000000000023,1521,42.9,60,0
3594,10.899999999999977,1404,44.2,62,0
3595,10.0,1409,60.9,73,0
3596,11.400000000000034,1435,38.8,165,0
3597,9.299999999999955,1407,41.2,107,0
3598,9.599999999999966,1488,36.1,57,0
3599,10.600000000000023,1704,31.3,159,0
3600,10.699999999999989,1410,44.5,105,0
3601,11.400000000000034,1367,57.2,10,0
3602,9.799999999999955,1643,32.9,145,0
3603,10.5,1457,51.4,61,0
3604,11.5,1868,21.3,92,0
3605,9.400000000000034,1782,26.5,6,0
3606,9.400000000000034,1576,39.6,109,0
3607,8.800000000000011,1681,29.8,25,0
3608,9.0,1358,52.7,139,0
3609,11.399999999999977,1655,29.9,193,0
3610,8.600000000000023,1511,38.9,117,0
3611,9.100000000000023,1565,43.9,142,0
3612,8.700000000000045,1634,34.2,184,0
3613,10.799999999999955,1471,48.0,141,0
3614,11.199999999999989,1497,47.5,27,0
3615,9.0,1590,34.3,106,0
3616,11.800000000000011,1376,53.6,119,0
3617,11.599999999999966,1445,48.2,10,0
3618,11.5,1453,45.1,151,0
3619,11.399999999999977,1504,34.3,48,0
3620,11.099999999999966,1741,27.7,50,0
3621,8.600000000000023,1776,25.6,30,0
3622,8.5,1460,47.2,22,0
3623,9.300000000000011,1328,49.2,11,0
3624,11.300000000000011,1584,40.0,4,0
3625,8.799999999999955,1460,53.7,214,0
3626,9.699999999999989,1388,40.0,159,0
3627,8.700000000000045,1502,46.6,37,0
3628,7.800000000000011,1642,28.3,88,0
3629,11.5,1530,36.6,74,0
3630,9.0,1317,51.9,40,0
3631,8.799999999999955,1330,49.5,30,0
3632,9.199999999999989,1372,55.1,9,0
3633,9.699999999999989,1798,22.3,59,0
3634,11.100000000000023,1519,35.4,133,0
3635,8.600000000000023,1571,34.2,201,0
3636,9.300000000000011,1382,52.4,165,0
3637,11.0,1547,44.0,72,0
3638,9.399999999999977,1372,58.2,65,0
3639,8.599999999999966,1366,48.4,130,1
3640,9.300000000000011,1628,36.4,167,0
3641,9.100000000000023,1634,33.8,63,0
3642,9.899999999999977,1457,51.9,89,0
3643,9.0,1451,41.8,66,0
3644,9.100000000000023,1523,40.7,59,0
3645,8.400000000000034,1570,34.6,163,0
3646,11.0,1449,44.1,112,0
3647,11.300000000000011,1609,31.4,99,0
3648,9.300000000000011,1784,26.4,79,0
3649,8.599999999999966,1558,31.9,207,0
3650,11.299999999999955,1450,40.9,85,0
3651,11.300000000000011,1385,55.2,156,0
3652,10.899999999999977,1422,53.0,115,0
3653,9.800000000000011,1445,41.1,201,0
3654,8.800000000000011,1625,31.6,173,0
3655,10.199999999999989,1836,22.8,31,0
3656,10.899999999999977,1319,68.3,24,1
